code_uic,libelle,fret,code_ligne,geometry
87182543,Luttenbach-près-Munster,False,119000,POINT (7.118844201837519 48.0353064717193)
87411454,Montérolier-Buchy,False,321000,POINT (1.336076059966941 49.60328856050004)
87713859,Is-sur-Tille,True,838000,POINT (5.129777870847224 47.520234487511665)
87773408,Lunel,False,810000,POINT (4.131152230645781 43.67958578798777)
87393058,Champ-de-Mars-Tour-Eiffel,False,962000,POINT (2.287661980210213 48.85382608571832)
87486571,St-Gilles-Croix-de-Vie,False,535000,POINT (-1.941609608187199 46.69649178578645)
87681361,Évry,False,745000,POINT (2.452145652339383 48.63460802072307)
87171322,Breuil-Romain,False,205000,POINT (3.766878024994297 49.308381394683565)
87677120,St-Jean-de-Luz-Ciboure,False,655000,POINT (-1.661120875576864 43.38563053802819)
87328195,Thésée,False,593000,POINT (1.312102893838651 47.32213161314563)
87574541,Pezou,True,550000,POINT (1.141013622640014 47.867359748328624)
87345447,Aubigny-au-Bac,False,259000,POINT (3.158284448868986 50.26847496626335)
87147322,Meuse-TGV,False,005000,POINT (5.27371450761214 48.97850634126289)
87581751,Pessac,False,655000,POINT (-0.631981201223289 44.80432882274637)
87144642,Étival-Clairefontaine,True,067000,POINT (6.876938197790187 48.366653447311684)
87381889,Herblay,False,334000,POINT (2.161872775865861 48.99032219370279)
87212027,Strasbourg-Ville,True,115000,POINT (7.731594953278424 48.58287025488667)
87723452,Cessieu,False,905000,POINT (5.376503013725854 45.560946177667006)
87171348,Bazoches,False,205000,POINT (3.616467770361404 49.305274498536335)
87713842,Gemeaux,False,849000,POINT (5.129734642399786 47.47814146692794)
87113704,Rosny-sous-Bois,False,001000,POINT (2.486053771443 48.87051086550748)
87118000,Troyes,True,012000,POINT (4.093255492388044 48.26795688117512)
87313221,Ailly-sur-Noye,True,272000,POINT (2.364295000500493 49.75486539961089)
87144436,Éloyes,False,060000,POINT (6.599970345294853 48.08712584973423)
87287102,Lezennes,False,269000,POINT (3.099675595055702 50.62054878579607)
87755306,La Garde,False,930000,POINT (6.010088274585394 43.1186473896402)
87313734,Grandvilliers,True,325000,POINT (1.938728682479367 49.65926183794588)
87784702,Serdinya,False,669000,POINT (2.323221995415574 42.566981856338316)
87763029,Valence-TGV,False,908000,POINT (4.978549257404849 44.992742153524226)
87592717,Saillat-Chassenon,True,610000,POINT (0.811741675479886 45.86954035137201)
87471318,St-Armel,False,466000,POINT (-1.594854775231692 48.014160470190575)
87764357,Bollène-la-Croisière,True,830000,POINT (4.708148184793457 44.27154233162783)
87313486,Nesle,True,261000,POINT (2.909003683132353 49.76407514540898)
87618082,Golfech,False,640000,POINT (0.853637697839653 44.116212667335994)
87694141,Étang,False,760000,POINT (4.183713530019221 46.868012419534814)
87478511,Louverné,False,420000,POINT (-0.71432178856924 48.10888106532646)
87615245,Tessonnières,True,718000,POINT (1.937882599131062 43.92872774565004)
87747477,Goncelin,False,909000,POINT (5.973982765486266 45.34197077503003)
87394171,La Villette-St-Prest,False,420000,POINT (1.523025386051403 48.48261879659133)
87721423,Lozanne,True,775000,POINT (4.68262982099958 45.854054919356194)
87582858,Gironde,False,640000,POINT (-0.091953787971819 44.582990902161406)
87734723,Vorey,False,798000,POINT (3.910845069786845 45.18391717471625)
87781161,Coursan,False,640000,POINT (3.051416551996191 43.23418716652368)
87775346,Boucoiran,False,790000,POINT (4.187543518084061 43.992730140236084)
87413716,Jacques-Monod-La Demi-Lieue,False,361000,POINT (0.18596520461691 49.5269992458526)
87721324,Anse,False,830000,POINT (4.719886003240322 45.939355674959586)
87757617,Cannes-la-Bocca,False,944000,POINT (6.986338060282124 43.549032431058244)
87116285,Mouroux,False,002000,POINT (3.044047451591068 48.813470150212915)
87316059,Heilly,False,272000,POINT (2.540395372875266 49.94382816529649)
87543074,Toury,True,570000,POINT (1.939384579321158 48.1923785848667)
87611038,Muret,True,650000,POINT (1.323643762604223 43.46395527121835)
87481614,Abbaretz,False,519000,POINT (-1.524313466657777 47.55546171192477)
87317198,Beaurainville,False,308000,POINT (1.895345549815496 50.42276362996612)
87214783,Saales,False,110000,POINT (7.110880725329619 48.34729470325824)
87396051,Teillé,False,430000,POINT (0.191517320153431 48.18138921877344)
87755264,La Seyne-Six-Fours,True,930000,POINT (5.876768162862303 43.11695584398764)
87191106,Maizières-lès-Metz,False,180000,POINT (6.158221809436724 49.21554938933241)
87545145,Étréchy,False,570000,POINT (2.193605157892539 48.49227510528247)
87673632,Jatxou,False,660000,POINT (-1.444737218362548 43.39103536758559)
87545178,Bouray,False,570000,POINT (2.289125822214122 48.53193456584341)
87192666,Conflans-Jarny,True,086000,POINT (5.878422547382812 49.16607952736859)
87672139,Coarraze-Nay,False,650000,POINT (-0.241804210231494 43.181715778592164)
87276253,Louvres,False,272000,POINT (2.50268103860227 49.04998445074363)
87586438,Penne,True,631000,POINT (0.799116777400769 44.3767441210141)
87444406,Houlgate,False,379000,POINT (-0.077176226521172 49.3000227237494)
87575068,Maillé,False,570000,POINT (0.583165439178811 47.0531664230112)
87775148,Chasseradès,False,723000,POINT (3.839817631340908 44.55390295388242)
87281402,Coudekerque-Branche,True,301000,POINT (2.375589735739861 51.01696058093097)
87276691,Compiègne,True,242000,POINT (2.823822782539432 49.42236607204572)
87611624,St-Jean-de-Verges,False,672000,POINT (1.608078902407973 43.01220711365853)
87131961,Brion-Montréal-la-Cluse,False,878000,POINT (5.558441193876044 46.175691283446966)
87582643,La Teste,True,657000,POINT (-1.142811777104824 44.63711174414552)
87272146,Les Grésillons,False,962000,POINT (2.314073814725131 48.92011985082452)
87300822,Belfort-Montbéliard-TGV,False,014000,POINT (6.898445295065642 47.58602332146186)
87286567,Rosult,False,267000,POINT (3.348301824455115 50.45647906448284)
87575365,St-Saviol,True,570000,POINT (0.2178246354634 46.14701859090696)
87281071,Calais-Fréthun,False,216000,POINT (1.811555402785078 50.90157078805257)
87784710,Joncet,False,669000,POINT (2.311245947030554 42.56153911462529)
87611129,Labarthe-Inard,False,650000,POINT (0.851961795025663 43.10494554638341)
87571836,Cinq-Mars-la-Pile,False,515000,POINT (0.460452261139509 47.345053921056675)
87723494,St-André-le-Gaz,True,905000,POINT (5.524736587636923 45.543937042202934)
87613042,Rocamadour-Padirac,False,718000,POINT (1.65747141746726 44.81819048949338)
87484337,La Possonnière,False,515000,POINT (-0.694419784842234 47.37109135201225)
87611517,L'Hospitalet-près-l'Andorre,False,672000,POINT (1.800026840097773 42.58950239779913)
87673293,Labenne,False,655000,POINT (-1.428786764562736 43.587071200419665)
87286526,Wattignies-Templemars,False,272000,POINT (3.051235483877137 50.57837888517213)
87141812,Dieulouard,True,090000,POINT (6.071541266219486 48.84382867599081)
87681619,Villabé,False,746000,POINT (2.461828319020636 48.59264620196531)
87761247,Livron,False,830000,POINT (4.830132288298439 44.77968943371665)
87276162,Chaponval,False,329000,POINT (2.141748849331659 49.069128055426816)
87757641,Golfe-Juan-Vallauris,False,930000,POINT (7.07289859353964 43.565966860180644)
87696203,Tronsanges,False,750000,POINT (3.053982608953191 47.113126982708984)
87723783,St-Paul-de-Varax,False,886000,POINT (5.12811570191589 46.10011898190344)
87343103,St-Amand-les-Eaux,True,256000,POINT (3.412495431096073 50.44598752948123)
87345496,Escaudoeuvres,False,250000,POINT (3.276361665143941 50.192348953725805)
87276410,Précy-sur-Oise,False,329000,POINT (2.376953455328803 49.20350129871673)
87345025,Lens,True,301000,POINT (2.827218591200356 50.426978067914376)
87694612,Blanzy,False,769000,POINT (4.391261601142118 46.693992914230755)
87345207,Pont-de-la-Deûle,True,272000,POINT (3.084946919323701 50.39768903289572)
87485102,Angoulins-sur-Mer,False,530000,POINT (-1.115623560111954 46.107947338411066)
87144014,St-Dié-des-Vosges,True,067000,POINT (6.947173707915283 48.28212028878783)
87182204,Illfurth,False,001000,POINT (7.268794462672757 47.6766838711506)
87784850,Ste-Léocadie,False,669000,POINT (2.010769165615425 42.44130804095436)
87751743,La Penne-sur-Huveaune,False,930000,POINT (5.515553840898037 43.28478914139261)
87571802,La Chapelle-sur-Loire,False,515000,POINT (0.218644339164327 47.25125666827387)
87713651,St-Jean-de-Losne,True,851000,POINT (5.240605340813893 47.10318863853275)
87281410,Pont-d'Ardres,True,295000,POINT (1.971319781238636 50.892092526798244)
87615310,Lisle-sur-Tarn,False,718000,POINT (1.8084458044454 43.856997269127355)
87381657,Achères-Ville,False,338000,POINT (2.07778153626187 48.97011445873015)
87694851,St-Agnan,False,770000,POINT (3.8792078649736 46.501460200976716)
87597633,Vieilleville,False,703000,POINT (1.67171088135841 46.08892502638439)
87683573,Auxerre-St-Gervais,True,753000,POINT (3.585464507772018 47.79761112366234)
87615542,Mazamet,True,737000,POINT (2.374807435653445 43.49789107577016)
87746875,Vallorcine,False,896000,POINT (6.932883996112778 46.03240057344142)
87182253,Dannemarie,False,001000,POINT (7.125321504403097 47.62764248458526)
87592667,Aixe-sur-Vienne,False,610000,POINT (1.145647625204981 45.796498529742415)
87696427,Dompierre-Sept-Fons,True,770000,POINT (3.675343009355433 46.526416601734844)
87571000,Tours,True,564300,POINT (0.695556792192468 47.38792066134116)
87471177,Pléchâtel,False,468000,POINT (-1.776537138243787 47.87205414634899)
87313478,Chaulnes,True,259000,POINT (2.80208545652803 49.80704259459345)
87184531,Voujeaucourt,False,852000,POINT (6.770008290026756 47.47894451458233)
87484238,Trémentines,False,523000,POINT (-0.808657189284727 47.13503794274847)
87485474,La Crèche,False,538000,POINT (-0.296227383315688 46.360523013548196)
87411801,Montville,False,350000,POINT (1.06987455117467 49.551207280431875)
87142109,Lorraine-TGV,False,005000,POINT (6.17328630771607 48.94799570017308)
87116632,Lizy-sur-Ourcq,True,072000,POINT (3.031864920341824 49.02179218808459)
87381509,Mantes-la-Jolie,True,366000,POINT (1.703093090521908 48.9890851333722)
87481705,St-Nazaire,True,515000,POINT (-2.211324800004777 47.28676363951727)
87381806,Triel-sur-Seine,False,334000,POINT (2.006151763273635 48.980926177624994)
87141127,Rosières-aux-Salines,False,070000,POINT (6.350779481206115 48.605106141045205)
87393322,Pont-du-Garigliano-Hôpital-Georges-Pompidou,False,977000,POINT (2.270480189164175 48.83915148465609)
87286062,Hellemmes,True,269000,POINT (3.116260107935155 50.622873836328665)
87317610,Beau-Marais,False,304000,POINT (1.899167319606588 50.945374237359914)
87448001,Flers,False,405000,POINT (-0.57353421560887 48.74432633945087)
87313569,Balagny-St-Épin,False,316000,POINT (2.344246592501724 49.29425729009634)
87726901,St-Étienne-Carnot,False,798000,POINT (4.384775397927475 45.44673099068998)
87583427,La Rochefoucauld,False,610000,POINT (0.389844815126008 45.740241928077175)
87481564,La Chapelle-Centre,True,519000,POINT (-1.54842756419252 47.29574626214009)
87673665,Itxassou,False,660000,POINT (-1.395309489751566 43.32408263832818)
87383281,Massy-Verrières,False,985000,POINT (2.273583714478755 48.7348549134433)
87756775,Drap-Cantaron,False,945000,POINT (7.31693947971196 43.75988022241415)
87313320,Moreuil,False,232000,POINT (2.475453542153177 49.77709227695288)
87478123,Plerguer,False,415000,POINT (-1.850553974849741 48.53148389769514)
87566919,Lentilly-Charpenay,False,782000,POINT (4.682268018683735 45.81652812237153)
87484063,Trélazé,False,515000,POINT (-0.469567830097354 47.45284945441681)
87726703,La Ricamarie,False,798000,POINT (4.357680089145886 45.40319775258232)
87381012,Péreire-Levallois,False,971000,POINT (2.297972634967636 48.88527189232753)
87684290,Gien,True,687000,POINT (2.636757350624024 47.698878641543544)
87732206,St-Germain-des-Fossés,True,750000,POINT (3.430507768733191 46.209011690944884)
87491217,Cavignac,False,500000,POINT (-0.382083372826001 45.10528555771739)
87487249,Bressuire,False,523000,POINT (-0.49636879664609 46.838171751058304)
87313130,Pont-Remy,False,311000,POINT (1.898939345567898 50.04724458210711)
87611137,St-Gaudens,True,650000,POINT (0.728631549972753 43.104711660944965)
87718833,Mouchard,False,880000,POINT (5.800378285208585 46.97577011204389)
87723528,Miribel,True,890000,POINT (4.953756089762525 45.82181668994162)
87295667,Ors,False,242000,POINT (3.626654190031645 50.103076539445844)
87576868,Selles-sur-Cher,False,593000,POINT (1.546144164943465 47.281887913631785)
87545111,Monnerville,False,570000,POINT (2.031020422674964 48.347252262414244)
87746008,Annecy,True,897000,POINT (6.121832970715079 45.90221094282757)
87753731,Lamanon,False,925000,POINT (5.091458171829457 43.699972796503396)
87214536,Duppigheim,False,110000,POINT (7.587072359646613 48.5440426618279)
87699223,Base Aérienne,False,600000,POINT (1.681942131120966 47.320087041880534)
87594119,Corrèze,False,716000,POINT (1.879639494361448 45.32876581449371)
87411181,Tourville,False,372000,POINT (1.098509869879436 49.324555212595754)
87345520,Cambrai,False,259000,POINT (3.243769164260605 50.17574195513163)
87686030,Paris-Gare-de-Lyon-Souterrain,False,830000,POINT (2.375645285904873 48.84431152433891)
87447144,Carantilly-Marigny,False,415000,POINT (-1.244517323198761 49.06787505566886)
87471086,Montauban-de-Bretagne,True,420000,POINT (-2.052807491308821 48.190038050035945)
87594234,Allassac,False,590000,POINT (1.472903260926274 45.25916237716649)
87761759,Tullins-Fures,False,908000,POINT (5.492335867260875 45.30087741537016)
87722439,Givors-Canal,False,775000,POINT (4.771771248150402 45.59602665059518)
87584201,St-Antoine-de-Breuilh,False,629000,POINT (0.151863918405833 44.84669421975344)
87318964,Avignon-TGV,False,752000,POINT (4.785988680479315 43.92185220384599)
87543082,Boisseaux,False,570000,POINT (1.972591773181168 48.25530706941854)
87751370,Meyrargues,False,905000,POINT (5.539284286572696 43.64407950533097)
87547315,St-Michel-Notre-Dame,False,984000,POINT (2.346962754944605 48.85300225034739)
87581181,Ludon,False,584000,POINT (-0.611768523207318 44.97432408177659)
87172544,Liart,False,212000,POINT (4.335391598446349 49.770360039740204)
87182329,Herrlisheim-près-Colmar,False,115000,POINT (7.320825947422456 48.01758069498265)
87595322,Montpon-Ménestérol,False,621000,POINT (0.159394717555868 45.00621661812073)
87713131,Montbard,True,830000,POINT (4.335234843608657 47.618650278650165)
87726158,St-Étienne-La Terrasse,False,750000,POINT (4.379503128451234 45.4647345007728)
87741728,Moûtiers-Salins-Brides-les-Bains,False,899000,POINT (6.531548657040219 45.48649045263311)
87295733,Avesnes,True,267000,POINT (3.933691932159472 50.12651025660811)
87718411,Novillars,False,852000,POINT (6.132814644078754 47.28396223969763)
87313668,Méru,False,325000,POINT (2.1323187163077 49.23247991644336)
87673459,Guéthary,False,655000,POINT (-1.609869139610885 43.425327428230425)
87193540,Hundling,False,159000,POINT (6.97746723379632 49.10657041729689)
87755397,Gonfaron,False,930000,POINT (6.281840550501699 43.317125086904)
87214254,Gertwiller,False,111000,POINT (7.466354571437931 48.413335554636625)
87756460,Cap-Martin-Roquebrune,False,930000,POINT (7.456405684962866 43.76034857037587)
87144311,Rozières-sur-Mouzon,False,035000,POINT (5.705525159209667 48.12090780464717)
87342089,Roeux,False,272000,POINT (2.894663063869078 50.30353095015826)
87775833,Aimargues,False,819000,POINT (4.20874175086957 43.678651413609934)
87271486,Parc-des-Expositions,False,076000,POINT (2.514359685972241 48.97332035628593)
87213470,Wissembourg,True,146000,POINT (7.950534638486736 49.03147863011027)
87595124,Thiviers,True,616000,POINT (0.916121738812946 45.40872014316847)
87191346,Kédange,False,177000,POINT (6.332346091249348 49.30570575451929)
87684233,Dordives,False,750000,POINT (2.762535922688357 48.14731643137213)
87713040,Dijon-Ville,True,830000,POINT (5.027142558968659 47.32301605784924)
87313114,Hangest,False,311000,POINT (2.066573743880106 49.982134910077285)
87756478,Carnolès,False,930000,POINT (7.480839159210383 43.76119711489938)
87673277,St-Vincent-de-Tyrosse,False,655000,POINT (-1.306419925731929 43.657645593249775)
87382374,Suresnes-Mont-Valérien,False,973000,POINT (2.221062051357459 48.87168355307743)
87783654,Allenc,False,723000,POINT (3.664130358302336 44.54152103114096)
87734426,Vertaizon,False,784000,POINT (3.288416384375966 45.784639879925976)
87345256,Libercourt,True,272000,POINT (3.008776421585093 50.479552139282866)
87597674,Montaigut,False,702000,POINT (1.733969543853878 46.136892801419556)
87746313,St-Pierre-en-Faucigny,False,895000,POINT (6.375818121381268 46.05922144423572)
87753657,Arles,True,830000,POINT (4.632541582258206 43.683705054072384)
87462085,Chamonix-Aiguille du Midi,False,896000,POINT (6.866775130613227 45.919830560653764)
87276485,Bouffémont-Moisselles,False,325000,POINT (2.322968171577074 49.04519005768191)
87721266,Albigny-Neuville,False,830000,POINT (4.832699143944657 45.87476917805906)
87212159,Schwindratzheim,False,070000,POINT (7.600677950147096 48.75358419448912)
87144030,Docelles-Cheniménil,True,062000,POINT (6.610526430412815 48.14354395702767)
87411447,Longuerue-Vieux-Manoir,False,321000,POINT (1.276733910125993 49.556788208407525)
87191114,Hagondange,True,180000,POINT (6.163956790210978 49.2535273401948)
87345314,Somain,True,250000,POINT (3.279705326446376 50.35539709285676)
87141499,Messein,False,040000,POINT (6.137640767250034 48.61299997285578)
87755215,St-Cyr-les-Lècques-La Cadière,False,930000,POINT (5.703752554715748 43.18536670420941)
87694778,Chauffailles,False,775000,POINT (4.345646677563433 46.20742149475758)
87611483,Latour-de-Carol-Enveitg,False,669000,POINT (1.905858604509926 42.4581435388116)
87295220,Le Cateau,True,242000,POINT (3.540412090656099 50.09126147747696)
87581850,Bassens,False,583000,POINT (-0.522440511179968 44.901397388476425)
87543009,Orléans,True,569000,POINT (1.904759701091869 47.90815419278686)
87756361,Villefranche-sur-Mer,False,930000,POINT (7.314225465594361 43.706959058824175)
87755330,Solliès-Pont,False,930000,POINT (6.046659633633767 43.1921899961298)
87382341,Sèvres-Ville-d'Avray,False,973000,POINT (2.200787293018457 48.8274117603182)
87696831,Coulanges-sur-Yonne,True,753000,POINT (3.547286161782121 47.52701781554884)
87272286,Corcy,False,229000,POINT (3.216285373262403 49.25539267139981)
87613059,Gramat,False,718000,POINT (1.722316178276391 44.77346913307082)
87597039,Reuilly,False,590000,POINT (2.046970081249991 47.089611944941446)
87592337,La Jonchère,False,590000,POINT (1.482236597315253 45.995473454285296)
87773002,Montpellier-St-Roch,False,810000,POINT (3.882757509959065 43.60609107562563)
87712679,Chaugey,False,860000,POINT (5.255037292221725 47.087644136821275)
87683318,St-Florentin-Vergigny,True,830321,POINT (3.730868832249274 47.98089785202841)
87784660,Ria,False,679000,POINT (2.390483764544026 42.6032340525734)
87584466,Mauzac,False,629000,POINT (0.789985150689259 44.85576430159781)
87696617,Corbigny,True,762000,POINT (3.677184737926492 47.25489222992949)
87444414,Dives-Cabourg,False,379000,POINT (-0.107683603185353 49.28657302868117)
87184259,Chèvremont,False,001000,POINT (6.921711486962714 47.62169321659132)
87491357,St-Jean-d'Angély,True,500000,POINT (-0.509742382856999 45.9407906189026)
87747451,Brignoud,True,909000,POINT (5.901324741120959 45.262498924820804)
87756833,Breil-sur-Roya,False,945000,POINT (7.514373727256739 43.94194602170548)
87671016,Mont-de-Marsan,True,654000,POINT (-0.504121585986462 43.88470392532469)
87784561,Ille-sur-Têt,False,679000,POINT (2.624212942739409 42.66821144516016)
87184200,Bas-Évette,True,001000,POINT (6.805680229363762 47.68139611184855)
87413328,Étainhus-St-Romain,False,340000,POINT (0.330422690401957 49.56059940091862)
87682211,Fontainebleau-Avon,True,830000,POINT (2.727200067146434 48.41746394572089)
87575076,Port-de-Piles,True,570000,POINT (0.598667852876598 47.01026205392647)
87747576,Vif,True,905000,POINT (5.68460733179615 45.04784261200304)
87681809,Villeneuve-Triage,True,830000,POINT (2.438468473703435 48.74546074632797)
87681304,Vigneux-sur-Seine,False,745000,POINT (2.414485371610876 48.70842875116869)
87352047,Paul-Émile-Victor,False,878000,POINT (5.919809604655681 46.74261626613107)
87271528,Mitry-Claye,True,229000,POINT (2.642349425917973 48.975754403078554)
87681387,Évry-Courcouronnes,False,988000,POINT (2.429374227134182 48.62597794396461)
87381152,Boissy-l'Aillerie,False,330000,POINT (2.024992371835796 49.075809827188856)
87172031,Joigny-sur-Meuse,False,205000,POINT (4.767798406916736 49.833047925258164)
87144071,Châtel-Nomexy,True,042000,POINT (6.387540083828065 48.30712626878245)
87215665,Diemeringen,True,167000,POINT (7.184733758034075 48.940831733019785)
87681379,Grigny-Centre,False,988000,POINT (2.394129417096676 48.65119762827501)
87182634,Oderen,False,130000,POINT (6.973583940197531 47.91183401356369)
87296418,Montescourt,True,242000,POINT (3.251936978207889 49.73809035637684)
87113217,Noisy-le-Sec,True,001000,POINT (2.460538110742779 48.89662942957373)
87286112,Loos-lez-Lille,False,289000,POINT (3.016580779523829 50.61274004453952)
87486332,Chantonnay,False,525000,POINT (-1.054574069558359 46.68978994133251)
87595520,St-Pierre-de-Chignac,False,621000,POINT (0.857080600938459 45.12347104275423)
87276063,Cernay,False,330000,POINT (2.256114102392353 48.98551638654012)
87582601,Le Teich,False,657000,POINT (-1.025607729825493 44.63235011249129)
87471516,Les Lacs,True,420000,POINT (-1.322347292655557 48.10908165703173)
87393215,Viroflay-Rive-Gauche,False,420000,POINT (2.171520002305991 48.800573757290046)
87734129,Aigueperse,False,790000,POINT (3.198197540630287 46.014743548570266)
87181222,Colmar-St-Joseph,False,119000,POINT (7.344998805877577 48.08183071943997)
87545293,Vitry-sur-Seine,True,570000,POINT (2.403548612394371 48.79881390434727)
87783324,Banassac-La Canourgue,False,722000,POINT (3.196254083905296 44.447564287276876)
87444265,Lisieux,False,366000,POINT (0.230480535139114 49.138338360897826)
87697326,Pierrefite-Stains TT,False,960000,POINT (2.367366380253275 48.96007131340283)
87316067,Buire-sur-l'Ancre,False,272000,POINT (2.599456443937741 49.96514173111466)
87641423,Volvic,True,711000,POINT (3.003424660759702 45.86473005054724)
87193276,Hombourg-Haut,False,172000,POINT (6.774298292217594 49.12615707138291)
87317495,Chepy-Valines,False,323000,POINT (1.635877525001806 50.06827333482402)
87611368,Saverdun,False,672000,POINT (1.570693505005693 43.23937882221968)
87191684,Auboué,True,085000,POINT (5.970192427814395 49.215950303065846)
87185595,Luxeuil-les-Bains,False,042000,POINT (6.372354125269907 47.81505567954791)
87586453,Monsempron-Libos,False,631000,POINT (0.941246069893635 44.486516141166895)
87575225,Chasseneuil (Vienne),True,570000,POINT (0.372900773440518 46.65191701702154)
87756056,Nice-Ville,False,930000,POINT (7.261742357128734 43.704792881179976)
87343160,Beuvrages,False,262000,POINT (3.505854793654778 50.38951402034035)
87574665,Château-Renault,True,550000,POINT (0.901441463891864 47.587832741135884)
87386425,Maisons-Laffitte,False,340000,POINT (2.144735234376459 48.94558447504338)
87584730,St-Loubès,False,570000,POINT (-0.432914030052804 44.9223543021903)
87172858,Anchamps,False,205000,POINT (4.669914303940581 49.930765149255514)
87345397,Iwuy,False,250000,POINT (3.330420094018675 50.22626785919729)
87784009,Perpignan,True,677000,POINT (2.879350450581682 42.696215261098736)
87491811,Saujon,True,544000,POINT (-0.930419852300248 45.66696039859416)
87141432,Thiaville,False,067000,POINT (6.810414357035965 48.413727359454654)
87491274,La Grave-d'Ambarès-Gare-Inférieure,False,500000,POINT (-0.477055556017023 44.93585506648138)
87444067,Bayeux,True,366000,POINT (-0.698300893971395 49.26958107574529)
87682252,Thomery,False,830000,POINT (2.762318803658343 48.394401706441045)
87757724,Grasse,False,944000,POINT (6.927538788698526 43.654321746909126)
87481838,Savenay,False,515000,POINT (-1.951077475534364 47.35839824141421)
87116160,Provins,True,003000,POINT (3.30307374775591 48.55561676126254)
87722702,Francheville,False,775000,POINT (4.77041127270013 45.73170828176287)
87382465,Marly-le-Roi,False,974000,POINT (2.096708277199223 48.87145415277302)
87342436,La Bassée,True,289000,POINT (2.804054051519795 50.52746595499808)
87381590,Mantes-Station,False,340000,POINT (1.715737202768138 48.98335963849786)
87691436,Garchizy,False,750000,POINT (3.086003179809805 47.042981762785594)
87721282,St-Germain-au-Mont-d'Or,True,830000,POINT (4.80451897716789 45.888540119583986)
87481143,Thouaré,False,515000,POINT (-1.441041066885649 47.26508698272593)
87313346,Montdidier,True,259000,POINT (2.563894631563373 49.641782047086366)
87747204,Virieu-sur-Bourbre,False,905000,POINT (5.471451660227619 45.491251882799794)
87193664,Kalhausen,False,169000,POINT (7.124716021448655 49.034685495819204)
87476200,Auray,True,470000,POINT (-2.999609134560315 47.68024708998816)
87313437,Villers-Bretonneux,False,261000,POINT (2.521582663371829 49.86262910168908)
87592675,Verneuil-sur-Vienne,True,610000,POINT (1.112720269515772 45.83785371008814)
87575175,Naintré-les-Barres,True,570000,POINT (0.496188527794815 46.75941618237852)
87721704,Les Flachères,False,775000,POINT (4.754091309319199 45.77727373761909)
87757690,Biot,False,930000,POINT (7.127050366197293 43.61237944222307)
87172007,Charleville-Mézières,True,205000,POINT (4.725628702138136 49.768366315499186)
87751750,Aubagne,True,930000,POINT (5.566716479321151 43.29621661367281)
87545509,St-Chéron,False,550000,POINT (2.125735565797949 48.5510919092069)
87396580,Mayet,False,561000,POINT (0.265937532744145 47.76008523770037)
87683219,Villeneuve-sur-Yonne,False,830000,POINT (3.286346893591795 48.08609090793369)
87741140,Viviers-du-Lac,False,900000,POINT (5.903286256790193 45.6485511670886)
87545269,Ablon,False,570000,POINT (2.417931573714534 48.72396312660717)
87592451,Vaulry,False,606000,POINT (1.109087939398971 46.0247659995647)
87164780,Stade-de-France-St-Denis,False,272000,POINT (2.349772507710505 48.91864025139732)
87317081,Dannes-Camiers,True,311000,POINT (1.614866883534973 50.57625634485768)
87474221,La Forest,False,420000,POINT (-4.307191186412106 48.42635046199434)
87382432,La Celle-St-Cloud,False,974000,POINT (2.13819431594433 48.842665067343006)
87684415,Malesherbes,True,745000,POINT (2.400994392483919 48.29341001335284)
87386763,Épône-Mézières,False,396000,POINT (1.8112016087027 48.96343643152011)
87781609,Bédarieux,False,722000,POINT (3.149678977670749 43.60861386776125)
87342592,Bailleul-Sir-Berthoult,False,301000,POINT (2.840839307618612 50.33448426393391)
87755355,Cuers-Pierrefeu,False,930000,POINT (6.085667620378101 43.236360429949904)
87182089,Habsheim,False,115000,POINT (7.418284187622344 47.73770752054919)
87613000,Cahors,True,590000,POINT (1.432889963232878 44.448526304192804)
87471169,St-Senoux-Pléchâtel,False,468000,POINT (-1.766135330503269 47.8978774900409)
87594499,Tulle,False,621000,POINT (1.757424216511592 45.2579400150279)
87713586,Fontaines-Mercurey,False,830000,POINT (4.775235379545811 46.85120280985089)
87276246,Goussainville,True,272000,POINT (2.464145013775797 49.024352868187634)
87545160,Lardy,False,570000,POINT (2.253571152085941 48.519964986315685)
87618207,Montlaur,False,640000,POINT (1.5787285052463 43.47474448688901)
87757526,St-Raphaël-Valescure,False,930000,POINT (6.76923976156672 43.42366684810564)
87313247,Breteuil-Embranchement,True,272000,POINT (2.384230934090904 49.62668016309153)
87317305,Les Fontinettes,False,295000,POINT (1.849961409941934 50.940583807535454)
87718544,Le Valdahon,True,872000,POINT (6.342380150587263 47.149816892735174)
87417501,Lancey,False,909000,POINT (5.880868045948993 45.23453734720879)
87745414,Valleiry,True,892000,POINT (5.967003885403027 46.109426764602496)
87141804,Belleville,True,090000,POINT (6.101709203382135 48.81942505699693)
87141069,Liverdun,False,070000,POINT (6.061793518753855 48.74928712713346)
87444711,Alençon,True,430000,POINT (0.099146402339926 48.4339402045529)
87765453,Le Thor,False,925000,POINT (4.996309881547963 43.92634614207469)
87182642,Kruth,False,130000,POINT (6.969472921578653 47.923391148743775)
87313379,Namps-Quevauvillers,False,321000,POINT (2.105280731925284 49.808146221644286)
87595512,Niversac,True,621000,POINT (0.808307981501077 45.138385810444845)
87594424,Larche,False,621000,POINT (1.416151374836174 45.13208336282652)
87697342,Dugny-La Courneuve TT,False,960000,POINT (2.411335416839308 48.94371821028117)
87411249,Maromme,False,340000,POINT (1.05081293629481 49.47995060620793)
